"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1240093583,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1606362740,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1627780848,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1706090024,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1933002526,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1727079432,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1925366780,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,5889791749,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,7979049888,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,9597369334,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,9376799251,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,8807762188,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,10151879110,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,11594969863,,
"USA","United States","IMP","Imports","BRA","Brazil","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,10815908969,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3918825012,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,3813072814,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,4189841069,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,4038663580,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,4937607224,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,4598155256,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,4066531626,,
"USA","United States","IMP","Imports","CHL","Chile","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3199108178,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,119959210276,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,123653543747,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,140736611078,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,157181987141,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,148243474146,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,144846892401,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,156813565167,,
"USA","United States","IMP","Imports","CHN","China (People's Republic of)","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,125784159458,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,401382054,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,457561447,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,565979696,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,528215834,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,382497352,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,378881329,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,392598497,,
"USA","United States","IMP","Imports","EST","Estonia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,259711822,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,16345055724,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,18767468601,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,19979503426,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,21927363045,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,21071964541,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,25789067441,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,23251426073,,
"USA","United States","IMP","Imports","IND","India","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,20879395127,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,5765240634,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,7277516212,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,7502153649,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,8408160592,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,9125635956,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,10140661733,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,9252459693,,
"USA","United States","IMP","Imports","IDN","Indonesia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,8744307209,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,4223755872,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4826692049,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,4627767783,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,5317919626,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,5309972624,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,5787407620,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,5446926985,,
"USA","United States","IMP","Imports","ISR","Israel","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,5320990559,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,6456716840,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,8267538203,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,8668757898,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,7369258558,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,7532357858,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,4021206795,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1433520076,,
"USA","United States","IMP","Imports","RUS","Russia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2083956744,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1982820863,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,3410444242,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,4055724724,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,4481635309,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,5157462889,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,7426789825,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,5996887693,,
"USA","United States","IMP","Imports","SAU","Saudi Arabia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,5568179745,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,295219310,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,367305955,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,403218672,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,548924089,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,658769023,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,812081074,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,765821750,,
"USA","United States","IMP","Imports","SVN","Slovenia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,818954929,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3203670938,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4513418417,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,3772964839,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,4329202610,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,3537205170,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,4025216051,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3467561647,,
"USA","United States","IMP","Imports","ZAF","South Africa","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3626925803,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,655896176520,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,723728639679,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,755133355427,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,798217903600,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,810978863993,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,878701665532,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,863890084372,,
"USA","United States","IMP","Imports","WLD","World","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,819331551878,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,95582299,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,80556715,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,124923319,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,129881563,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,113474977,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,382280891,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,238414679,,
"CHL","Chile","IMP","Imports","AUS","Australia","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,97075764,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,80897043,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,78700278,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,107479918,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,108246238,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,92017416,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,98763114,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,95848889,,
"CHL","Chile","IMP","Imports","AUT","Austria","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,91503573,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,135659973,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,128590381,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,124015619,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,146412781,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,167024729,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,204004422,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,165973141,,
"CHL","Chile","IMP","Imports","BEL","Belgium","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,148911161,,
"CHL","Chile","IMP","Imports","CAN","Canada","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,240782738,,
"CHL","Chile","IMP","Imports","CAN","Canada","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,270337702,,
"CHL","Chile","IMP","Imports","CAN","Canada","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,339714030,,
"CHL","Chile","IMP","Imports","CAN","Canada","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,310054880,,
"CHL","Chile","IMP","Imports","CAN","Canada","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,195925119,,
